Date,Open,High,Low,Close,Adj Close,Volume
2007-05-10,100.750000,100.750000,100.540001,100.660004,68.087387,9200
2007-05-11,100.660004,100.660004,100.470001,100.470001,67.958923,11500
2007-05-14,100.449997,100.449997,100.279999,100.309998,67.850677,900
2007-05-15,100.279999,100.419998,100.059998,100.309998,67.850677,237400
2007-05-16,100.309998,100.309998,100.300003,100.300003,67.843864,400
2007-05-17,100.349998,100.349998,100.120003,100.250000,67.810104,2800
2007-05-18,100.180000,100.209999,99.980003,100.080002,67.695107,78900
2007-05-21,99.940002,100.150002,99.940002,100.059998,67.681541,19800
2007-05-22,99.949997,100.040001,99.849998,99.860001,67.546234,3800
2007-05-23,100.000000,100.000000,99.730003,99.769997,67.485397,6700
2007-05-24,99.779999,99.779999,99.730003,99.730003,67.458328,3200
2007-05-25,99.980003,99.980003,99.589996,99.669998,67.417778,3800
2007-05-29,99.699997,99.709999,99.699997,99.709999,67.444855,400
2007-05-30,99.599998,99.839996,99.599998,99.750000,67.471901,10300
2007-05-31,99.949997,99.949997,99.570000,99.660004,67.411003,10900
2007-06-01,99.300003,99.300003,98.800003,98.800003,67.121635,12900
2007-06-04,98.900002,98.900002,98.839996,98.839996,67.148766,300
2007-06-05,98.900002,98.900002,98.629997,98.629997,67.006088,3700
2007-06-06,98.760002,99.019997,98.699997,98.900002,67.189545,172000
2007-06-07,98.599998,98.599998,98.320000,98.320000,66.795525,24400
2007-06-08,98.120003,98.300003,98.099998,98.300003,66.781860,4900
2007-06-11,98.239998,98.269997,98.190002,98.269997,66.761543,2600
2007-06-12,97.779999,97.870003,97.500000,97.500000,66.238388,20200
2007-06-13,97.559998,98.129997,97.559998,97.980003,66.564529,431800
2007-06-14,98.150002,98.150002,97.860001,97.900002,66.510155,13100
2007-06-15,98.040001,98.269997,98.040001,98.230003,66.734329,6600
2007-06-18,98.110001,98.279999,98.099998,98.279999,66.768311,2400
2007-06-19,98.620003,98.620003,98.389999,98.550003,66.951767,24400
2007-06-20,98.449997,98.449997,98.300003,98.400002,66.849876,6000
2007-06-21,98.339996,98.379997,98.339996,98.339996,66.809090,1600
2007-06-22,98.199997,98.449997,98.199997,98.449997,66.883858,8300
2007-06-25,98.559998,98.680000,98.559998,98.680000,67.040054,2900
2007-06-26,98.599998,98.650002,98.550003,98.650002,67.019722,3400
2007-06-27,98.900002,98.900002,98.489998,98.610001,66.992500,565700
2007-06-28,98.559998,98.580002,98.419998,98.500000,66.917816,51400
2007-06-29,98.500000,98.849998,98.500000,98.849998,67.155556,25400
2007-07-02,98.519997,98.550003,98.379997,98.480003,67.182152,24200
2007-07-03,98.709999,98.709999,98.250000,98.349998,67.093491,80200
2007-07-05,98.199997,98.269997,98.000000,98.000000,66.854691,5700
2007-07-06,97.989998,97.989998,97.760002,97.760002,66.691025,6200
2007-07-09,98.059998,98.059998,97.870003,97.970001,66.834290,4900
2007-07-10,98.309998,98.320000,98.220001,98.320000,67.073044,6200
2007-07-11,98.650002,98.650002,98.169998,98.169998,66.970688,6300
2007-07-12,98.599998,98.599998,98.120003,98.120003,66.936592,1600
2007-07-13,98.199997,98.199997,98.129997,98.129997,66.943382,9400
2007-07-16,98.300003,98.480003,98.190002,98.480003,67.182152,13400
2007-07-17,98.459999,98.459999,98.199997,98.300003,67.059402,22600
2007-07-18,98.410004,98.510002,98.349998,98.500000,67.195801,361300
2007-07-19,98.419998,98.419998,98.419998,98.419998,67.141258,100
2007-07-20,98.699997,98.889999,98.699997,98.720001,67.345924,9100
2007-07-23,98.699997,98.699997,98.639999,98.639999,67.291344,1000
2007-07-24,98.900002,99.000000,98.800003,99.000000,67.536919,3300
2007-07-25,98.919998,99.029999,98.919998,98.930000,67.489182,7000
2007-07-26,99.269997,99.440002,99.269997,99.309998,67.748405,800
2007-07-27,99.400002,99.400002,99.040001,99.239998,67.700623,12800
2007-07-30,99.199997,99.260002,99.080002,99.139999,67.632439,1500
2007-07-31,98.900002,99.230003,98.860001,99.230003,67.693787,4100
2007-08-01,99.000000,99.070000,98.940002,98.940002,67.802063,27600
2007-08-02,98.870003,98.889999,98.870003,98.889999,67.767815,5200
2007-08-03,99.070000,99.410004,99.070000,99.360001,68.089905,15600
2007-08-06,99.059998,99.110001,98.940002,98.940002,67.802063,2900
2007-08-07,99.220001,99.239998,98.940002,99.010002,67.850090,3700
2007-08-08,98.720001,98.750000,98.709999,98.750000,67.671883,1700
2007-08-09,98.980003,98.980003,98.959999,98.959999,67.815788,500
2007-08-10,99.110001,99.110001,98.949997,98.949997,67.808922,5300
2007-08-13,98.750000,98.980003,98.750000,98.980003,67.829468,3000
2007-08-14,99.070000,99.220001,99.070000,99.169998,67.959709,4300
2007-08-15,99.269997,99.269997,98.980003,99.050003,67.877487,10100
2007-08-16,99.279999,99.839996,99.279999,99.830002,68.412010,1900
2007-08-17,99.320000,99.570000,99.320000,99.540001,68.213242,1800
2007-08-20,99.709999,99.709999,99.709999,99.709999,68.329720,100
2007-08-21,99.910004,99.919998,99.760002,99.790001,68.384583,2800
2007-08-22,99.599998,99.790001,99.489998,99.690002,68.316048,3300
2007-08-23,99.650002,99.650002,99.650002,99.650002,68.288643,100
2007-08-24,99.739998,99.800003,99.680000,99.800003,68.391411,6100
2007-08-27,100.050003,100.110001,99.910004,100.110001,68.603897,18700
2007-08-28,100.040001,100.410004,100.040001,100.279999,68.720322,3800
2007-08-29,100.349998,100.470001,100.290001,100.300003,68.734047,3900
2007-08-30,100.459999,100.459999,100.459999,100.459999,68.843742,300
2007-08-31,100.510002,100.709999,100.379997,100.570000,68.919113,22700
2007-09-04,99.959999,99.959999,99.930000,99.940002,68.784210,10800
2007-09-05,100.120003,100.230003,100.120003,100.230003,68.983795,4000
2007-09-06,100.379997,100.379997,100.129997,100.239998,68.990662,10700
2007-09-07,100.570000,100.889999,100.570000,100.709999,69.314163,6800
2007-09-10,100.970001,100.970001,100.970001,100.970001,69.493095,12200
2007-09-11,100.870003,100.980003,100.779999,100.779999,69.362350,2300
2007-09-12,100.809998,100.809998,100.739998,100.760002,69.348549,1700
2007-09-13,100.400002,100.480003,100.279999,100.279999,69.018166,500
2007-09-14,100.599998,100.730003,100.370003,100.470001,69.148994,42100
2007-09-17,100.480003,100.580002,100.480003,100.489998,69.162758,5800
2007-09-18,100.379997,100.639999,100.379997,100.639999,69.265945,29000
2007-09-19,100.309998,100.440002,100.220001,100.220001,68.976906,10400
2007-09-20,99.989998,99.989998,99.860001,99.860001,68.729187,1700
2007-09-21,100.059998,100.129997,100.059998,100.129997,68.915001,10200
2007-09-24,100.220001,100.220001,100.110001,100.190002,68.956268,12000
2007-09-25,100.500000,100.559998,100.349998,100.349998,69.066391,1400
2007-09-26,100.239998,100.449997,100.239998,100.410004,69.107674,47900
2007-09-27,100.510002,100.660004,100.400002,100.660004,69.279716,4400
2007-09-28,100.900002,100.900002,100.650002,100.650002,69.272881,94600
2007-10-01,100.430000,100.699997,100.160004,100.430000,69.395874,25100
2007-10-02,100.199997,100.519997,100.199997,100.519997,69.458076,8600
2007-10-03,100.230003,100.440002,100.230003,100.440002,69.402771,2800
2007-10-04,100.419998,100.639999,100.419998,100.639999,69.540970,5600
2007-10-05,100.260002,100.260002,99.980003,100.099998,69.167824,1500
2007-10-08,99.900002,100.550003,99.900002,100.550003,69.478775,16900
2007-10-09,100.260002,100.260002,99.959999,99.959999,69.071045,1800
2007-10-10,100.050003,100.260002,100.050003,100.230003,69.257652,4900
2007-10-11,99.970001,100.209999,99.940002,100.209999,69.243820,1300
2007-10-12,99.980003,100.139999,99.980003,100.139999,69.195465,13200
2007-10-15,99.959999,100.099998,99.959999,100.059998,69.140198,800
2007-10-16,100.199997,100.199997,100.199997,100.199997,69.236961,600
2007-10-17,100.300003,100.910004,100.300003,100.910004,69.727509,900
2007-10-18,101.050003,101.050003,100.940002,100.970001,69.768974,1900
2007-10-19,101.110001,101.500000,101.070000,101.500000,70.135223,119600
2007-10-22,101.480003,101.480003,101.480003,101.480003,70.121414,100
2007-10-23,101.339996,101.339996,101.279999,101.279999,69.983185,300
2007-10-24,101.820000,101.889999,101.790001,101.790001,70.335625,800
2007-10-25,101.709999,101.800003,101.699997,101.730003,70.294121,11500
2007-10-26,101.480003,101.589996,101.480003,101.580002,70.190521,11800
2007-10-29,101.480003,101.589996,101.480003,101.589996,70.197350,600
2007-10-30,101.570000,101.589996,101.430000,101.440002,70.093735,2000
2007-10-31,101.500000,101.519997,101.220001,101.220001,69.941742,1000
2007-11-01,101.160004,101.389999,101.160004,101.389999,70.336433,5500
2007-11-02,101.349998,101.489998,101.349998,101.489998,70.405830,9500
2007-11-05,101.589996,101.589996,101.089996,101.089996,70.128334,43400
2007-11-06,101.199997,101.400002,101.169998,101.169998,70.183853,1600
2007-11-07,101.239998,101.550003,101.239998,101.550003,70.447472,1900
2007-11-08,101.430000,101.550003,101.430000,101.500000,70.412758,900
2007-11-09,101.500000,101.500000,101.500000,101.500000,70.412758,0
2007-11-12,101.839996,101.849998,101.839996,101.839996,70.648613,1000
2007-11-13,101.750000,101.769997,101.750000,101.750000,70.586205,1300
2007-11-14,101.419998,101.559998,101.410004,101.540001,70.440468,7500
2007-11-15,101.760002,101.800003,101.760002,101.800003,70.620934,13800
2007-11-16,102.180000,102.239998,101.980003,101.980003,70.745804,11900
2007-11-19,102.389999,102.610001,102.349998,102.550003,71.141182,6000
2007-11-20,102.589996,102.589996,102.339996,102.339996,70.995514,400
2007-11-21,102.570000,102.680000,102.540001,102.540001,71.134171,4200
2007-11-23,102.540001,102.540001,102.540001,102.540001,71.134171,0
2007-11-26,102.959999,103.199997,102.949997,103.199997,71.592102,4900
2007-11-27,103.080002,103.089996,102.800003,102.800003,71.314598,3400
2007-11-28,102.830002,102.830002,102.580002,102.599998,71.175850,5200
2007-11-29,102.940002,103.050003,102.940002,102.970001,71.432533,800
2007-11-30,102.500000,102.830002,102.500000,102.830002,71.335419,400
2007-12-03,102.959999,103.059998,102.949997,103.040001,71.746231,3700
2007-12-04,103.150002,103.199997,102.970001,102.970001,71.697517,900
2007-12-05,102.860001,102.860001,102.839996,102.839996,71.607018,1900
2007-12-06,102.620003,102.620003,102.480003,102.480003,71.356323,2000
2007-12-07,101.989998,102.010002,101.650002,101.650002,70.778397,1300
2007-12-10,101.550003,101.550003,101.320000,101.550003,70.708725,2500
2007-12-11,101.739998,102.519997,101.739998,102.519997,71.384155,400
2007-12-12,101.639999,102.290001,101.540001,102.230003,71.182251,6300
2007-12-13,101.489998,101.489998,101.459999,101.459999,70.646141,1300
2007-12-14,101.209999,101.209999,101.209999,101.209999,70.472076,100
2007-12-17,101.459999,101.459999,101.309998,101.430000,70.625198,2800
2007-12-18,101.430000,101.430000,101.430000,101.430000,70.625198,0
2007-12-19,102.029999,102.220001,101.779999,102.180000,71.147446,3800
2007-12-20,102.440002,102.629997,102.430000,102.430000,71.321480,3800
2007-12-21,102.010002,102.059998,102.000000,102.059998,71.063858,1200
2007-12-24,101.760002,101.809998,101.650002,101.650002,70.778397,5300
2007-12-26,101.690002,101.800003,101.430000,101.430000,70.625198,6700
2007-12-27,101.349998,101.519997,101.330002,101.519997,70.956528,2200
2007-12-28,101.860001,102.040001,101.849998,101.910004,71.229057,58600
2007-12-31,102.250000,102.260002,102.000000,102.000000,71.291962,44000
2008-01-02,102.620003,102.910004,102.519997,102.910004,71.928047,25600
2008-01-03,102.889999,102.900002,102.709999,102.900002,71.921043,1500
2008-01-04,103.339996,103.370003,103.040001,103.250000,72.165642,14000
2008-01-07,103.239998,103.449997,103.239998,103.449997,72.305458,2600
2008-01-08,103.150002,103.489998,103.150002,103.489998,72.333412,7800
2008-01-09,103.580002,103.639999,103.449997,103.449997,72.305458,2200
2008-01-10,103.459999,103.459999,102.900002,103.150002,72.095818,2400
2008-01-11,103.339996,103.620003,103.339996,103.620003,72.424271,2400
2008-01-14,103.580002,103.820000,103.580002,103.690002,72.473175,10500
2008-01-15,103.930000,103.930000,103.809998,103.809998,72.557053,200
2008-01-16,103.870003,104.099998,103.779999,103.800003,72.550079,1900
2008-01-17,103.949997,104.389999,103.949997,104.389999,72.962471,1900
2008-01-18,104.129997,104.519997,104.050003,104.400002,72.969452,6300
2008-01-22,104.180000,105.370003,104.180000,104.690002,73.172150,3300
2008-01-23,105.419998,105.919998,104.760002,104.760002,73.221062,7300
2008-01-24,104.489998,104.489998,104.050003,104.050003,72.724785,9400
2008-01-25,103.529999,104.599998,103.529999,104.519997,73.053352,5500
2008-01-28,104.269997,104.489998,104.260002,104.459999,73.011391,9400
2008-01-29,104.239998,104.309998,104.040001,104.050003,72.724785,5600
2008-01-30,104.209999,104.209999,104.209999,104.209999,72.836601,300
2008-01-31,104.650002,104.650002,104.230003,104.430000,72.990433,1500
2008-02-01,104.470001,104.470001,104.250000,104.370003,73.211342,400
2008-02-04,104.129997,104.139999,103.980003,104.040001,72.979881,4600
2008-02-05,104.540001,104.540001,104.389999,104.389999,73.225449,1000
2008-02-06,104.370003,104.370003,104.269997,104.269997,73.141228,300
2008-02-07,104.199997,104.300003,103.419998,103.690002,72.734367,61000
2008-02-08,103.779999,104.089996,103.779999,104.089996,73.014969,1300
2008-02-11,104.230003,104.349998,104.209999,104.300003,73.162285,6700
2008-02-12,103.959999,104.029999,103.790001,104.029999,72.972923,6400
2008-02-13,103.889999,104.019997,103.879997,103.879997,72.867653,29700
2008-02-14,103.519997,103.559998,103.150002,103.419998,72.544952,34000
2008-02-15,103.669998,103.739998,103.570000,103.680000,72.727348,1500
2008-02-19,103.169998,103.209999,103.010002,103.129997,72.341545,2300
2008-02-20,102.730003,103.070000,102.730003,102.959999,72.222305,1900
2008-02-21,103.250000,103.830002,103.199997,103.809998,72.818573,4300
2008-02-22,103.790001,103.940002,103.550003,103.550003,72.636169,400
2008-02-25,103.220001,103.250000,102.930000,102.930000,72.201302,7700
2008-02-26,103.059998,103.250000,103.059998,103.169998,72.369591,600
2008-02-27,103.610001,103.610001,103.239998,103.349998,72.495880,9500
2008-02-28,104.010002,104.129997,103.989998,104.129997,73.043022,2400
2008-02-29,104.639999,104.830002,104.639999,104.720001,73.456909,1800
2008-03-03,104.370003,104.510002,104.279999,104.300003,73.399193,2500
2008-03-04,104.519997,104.519997,104.260002,104.260002,73.371010,6100
2008-03-05,103.730003,103.730003,103.540001,103.540001,72.864319,700
2008-03-06,103.889999,103.889999,103.889999,103.889999,73.110626,100
2008-03-07,103.930000,103.930000,103.930000,103.930000,73.138855,100
2008-03-10,103.839996,103.970001,103.839996,103.919998,73.131752,5100
2008-03-11,103.500000,103.559998,103.500000,103.550003,72.871376,2100
2008-03-12,103.970001,104.330002,103.970001,104.330002,73.420349,1100
2008-03-13,104.190002,104.190002,103.540001,103.750000,73.012131,11700
2008-03-14,103.989998,104.250000,103.970001,104.250000,73.363998,26500
2008-03-17,104.279999,104.610001,104.250000,104.400002,73.469597,20900
2008-03-18,104.320000,104.790001,104.320000,104.459999,73.511757,6000
2008-03-19,104.449997,104.730003,104.449997,104.730003,73.701767,600
2008-03-20,104.599998,104.730003,104.550003,104.550003,73.575150,2700
2008-03-24,103.980003,104.199997,102.889999,104.000000,73.188034,10800
2008-03-25,103.720001,104.209999,103.610001,103.820000,73.061363,4300
2008-03-26,104.419998,104.419998,104.120003,104.120003,73.272491,9000
2008-03-27,104.160004,104.300003,104.160004,104.300003,73.399193,300
2008-03-28,104.300003,104.550003,104.300003,104.550003,73.575150,500
2008-03-31,104.550003,104.550003,104.519997,104.519997,73.554001,1100
2008-04-01,103.750000,103.750000,103.500000,103.510002,73.086563,23100
2008-04-02,103.760002,103.760002,103.540001,103.580002,73.136024,2200
2008-04-03,103.550003,103.550003,103.320000,103.320000,72.952438,400
2008-04-04,104.150002,104.180000,104.120003,104.120003,73.517273,2400
2008-04-07,103.910004,103.910004,103.500000,103.500000,73.079498,1800
2008-04-08,104.230003,105.099998,103.870003,103.870003,73.340744,6200
2008-04-09,104.089996,104.449997,104.089996,104.449997,73.750252,300
2008-04-10,104.440002,104.440002,104.160004,104.160004,73.545547,6200
2008-04-11,104.470001,104.629997,104.300003,104.300003,73.644386,20800
2008-04-14,104.209999,104.209999,104.209999,104.209999,73.580826,200
2008-04-15,103.870003,103.959999,103.790001,103.910004,73.369019,20800
2008-04-16,103.830002,103.830002,103.269997,103.269997,72.917114,700
2008-04-17,103.239998,103.309998,103.239998,103.309998,72.945335,1600
2008-04-18,102.680000,103.120003,102.669998,103.019997,72.740578,7200
2008-04-21,103.330002,103.449997,103.330002,103.419998,73.022987,2600
2008-04-22,103.580002,103.580002,103.459999,103.459999,73.051285,500
2008-04-23,103.199997,103.440002,103.199997,103.440002,73.037178,300
2008-04-24,102.989998,102.989998,102.709999,102.900002,72.655884,7100
2008-04-25,102.889999,102.889999,102.559998,102.809998,72.592361,1200
2008-04-28,102.599998,103.160004,102.599998,103.160004,72.839485,2400
2008-04-29,103.349998,103.430000,103.330002,103.360001,72.980644,30400
2008-04-30,103.489998,103.779999,103.160004,103.779999,73.277191,2100
2008-05-01,103.769997,103.769997,103.260002,103.410004,73.267265,2300
2008-05-02,103.099998,103.110001,102.690002,103.050003,73.012268,5100
2008-05-05,102.919998,103.089996,102.730003,103.059998,73.019356,1700
2008-05-06,103.209999,103.209999,103.209999,103.209999,73.125610,1000
2008-05-07,102.599998,103.040001,102.599998,103.040001,73.005165,4500
2008-05-08,103.150002,103.290001,103.150002,103.230003,73.139763,1800
2008-05-09,103.370003,103.370003,103.250000,103.250000,73.153931,900
2008-05-12,103.480003,103.690002,103.419998,103.419998,73.274338,2300
2008-05-13,103.059998,103.120003,102.849998,102.849998,72.870560,8600
2008-05-14,103.070000,103.070000,102.769997,102.769997,72.813812,7000
2008-05-15,102.839996,103.199997,102.820000,103.199997,73.118530,1800
2008-05-16,103.519997,103.519997,103.400002,103.400002,73.260223,500
2008-05-19,103.349998,103.349998,103.000000,103.000000,72.976776,3000
2008-05-20,103.459999,103.550003,103.169998,103.339996,73.217644,2800
2008-05-21,103.120003,103.519997,103.120003,103.449997,73.295631,8200
2008-05-22,103.160004,103.169998,102.559998,102.830002,72.856392,8700
2008-05-23,102.910004,103.330002,102.910004,103.230003,73.139763,8200
2008-05-27,103.019997,103.019997,102.550003,102.800003,72.835136,2500
2008-05-28,102.610001,102.610001,102.230003,102.269997,72.459595,5900
2008-05-29,102.050003,102.050003,101.860001,101.860001,72.169075,600
2008-05-30,102.279999,102.279999,102.000000,102.230003,72.431274,24800
2008-06-02,101.860001,102.180000,101.860001,102.180000,72.655266,18500
2008-06-03,102.099998,102.529999,101.830002,102.529999,72.904106,5100
2008-06-04,102.519997,102.570000,102.169998,102.209999,72.676575,6700
2008-06-05,101.989998,102.040001,101.900002,102.019997,72.541443,2400
2008-06-06,102.470001,102.519997,102.400002,102.440002,72.840118,1300
2008-06-09,102.160004,102.160004,101.739998,101.739998,72.342331,18700
2008-06-10,101.339996,101.449997,101.220001,101.449997,72.136162,3100
2008-06-11,101.870003,101.870003,101.870003,101.870003,72.434837,500
2008-06-12,101.430000,101.459999,100.809998,100.809998,71.681084,4100
2008-06-13,101.099998,101.099998,100.660004,100.870003,71.723732,900
2008-06-16,100.870003,100.870003,100.870003,100.870003,71.723732,400
2008-06-17,101.110001,101.169998,100.900002,100.900002,71.745049,1600
2008-06-18,101.070000,101.550003,101.019997,101.519997,72.185951,19700
2008-06-19,101.029999,101.139999,100.970001,101.139999,71.915764,800
2008-06-20,101.349998,101.400002,101.269997,101.269997,72.008141,1100
2008-06-23,101.349998,101.419998,101.190002,101.290001,72.022369,700
2008-06-24,101.459999,101.669998,101.199997,101.669998,72.292580,2500
2008-06-25,101.559998,101.559998,101.010002,101.010002,71.823303,2200
2008-06-26,101.970001,101.970001,101.639999,101.669998,72.292580,2300
2008-06-27,101.760002,102.000000,101.760002,102.000000,72.527275,600
2008-06-30,102.099998,102.199997,102.099998,102.129997,72.619690,600
2008-07-01,102.320000,102.320000,101.599998,101.599998,72.508354,1300
2008-07-02,101.800003,101.809998,101.620003,101.769997,72.629662,2500
2008-07-03,101.790001,101.790001,101.400002,101.400002,72.365608,2500
2008-07-07,101.680000,102.010002,101.639999,102.010002,72.800957,800
2008-07-08,101.970001,101.970001,101.949997,101.949997,72.758087,300
2008-07-09,102.220001,102.220001,101.889999,102.129997,72.886581,5400
2008-07-10,102.389999,102.410004,102.309998,102.309998,73.015022,2000
2008-07-11,102.010002,102.250000,101.680000,101.730003,72.601105,14000
2008-07-14,102.160004,102.279999,101.989998,102.120003,72.879425,32600
2008-07-15,102.449997,102.449997,102.199997,102.199997,72.936554,4400
2008-07-16,101.449997,101.680000,101.449997,101.680000,72.565475,300
2008-07-17,101.050003,101.430000,100.910004,100.910004,72.015923,4500
2008-07-18,100.860001,101.110001,100.860001,100.949997,72.044487,900
2008-07-21,101.110001,101.110001,101.110001,101.110001,72.158607,200
2008-07-22,100.930000,100.930000,100.639999,100.639999,71.823235,700
2008-07-23,100.550003,100.739998,100.550003,100.570000,71.773285,700
2008-07-24,100.889999,101.489998,100.889999,101.489998,72.429848,6900
2008-07-25,101.260002,101.260002,101.010002,101.099998,72.151505,1300
2008-07-28,101.489998,101.639999,101.110001,101.110001,72.158607,2300
2008-07-29,101.349998,101.370003,101.040001,101.370003,72.344223,5900
2008-07-30,101.209999,101.639999,101.209999,101.550003,72.472641,1400
2008-07-31,101.510002,102.019997,101.510002,101.610001,72.515518,1300
2008-08-01,101.660004,101.660004,101.459999,101.599998,72.771927,1200
2008-08-04,101.529999,101.629997,101.300003,101.440002,72.657295,2200
2008-08-05,101.540001,101.540001,101.220001,101.220001,72.499741,1400
2008-08-06,100.860001,101.190002,100.860001,101.190002,72.478249,9300
2008-08-07,101.339996,101.750000,101.339996,101.540001,72.728928,2900
2008-08-08,101.550003,101.580002,101.360001,101.360001,72.600021,169600
2008-08-11,101.480003,101.639999,101.209999,101.209999,72.492607,1500
2008-08-12,101.570000,101.900002,101.570000,101.739998,72.872169,600
2008-08-13,102.070000,102.070000,101.680000,101.790001,72.908012,3800
2008-08-14,102.320000,102.320000,101.540001,101.940002,73.015465,2900
