Date,Price,Open,High,Low,Vol.,Change %
8/29/05,168.613,171.393,171.424,166.695,-,2.57%
8/26/05,164.393,165.487,165.743,164.262,-,-0.26%
8/25/05,164.821,164.83,165.163,163.499,-,-0.57%
8/24/05,165.762,165.965,165.965,163.83,-,0.71%
8/23/05,164.591,165.197,165.848,163.867,-,0.08%
8/22/05,164.467,163.068,166.125,163.066,-,1.16%
8/19/05,162.583,161.548,162.65,160.96,-,1.09%
8/18/05,160.824,162.213,162.459,160.277,-,-0.91%
8/17/05,162.308,164.629,164.821,162.162,-,-1.77%
8/16/05,165.235,164.42,166.416,164.32,-,0.43%
8/15/05,164.525,165.105,165.189,163.016,-,-0.95%
8/12/05,166.111,166.132,167.643,165.601,-,0.19%
8/11/05,165.804,164.105,165.857,164.105,-,1.07%
8/10/05,164.042,161.599,164.799,161.509,-,1.87%
8/9/05,161.024,161.805,161.817,160.881,-,-1.07%
8/8/05,162.77,163.276,163.957,162.154,-,0.32%
8/5/05,162.243,162.692,162.765,160.793,-,0.25%
8/4/05,161.833,161.736,162.948,161.144,-,0.16%
8/3/05,161.579,163.649,164.168,161.51,-,-0.80%
8/2/05,162.875,161.17,163,160.367,-,1.12%
8/1/05,161.078,159.561,162.006,159.373,-,1.10%
7/29/05,159.33,159.327,159.92,158.814,-,0.35%
7/28/05,158.781,157.453,158.896,157.019,-,1.23%
7/27/05,156.853,156.299,157.143,155.597,-,0.48%
7/26/05,156.098,155.752,157.329,155.666,-,0.28%
7/25/05,155.655,154.522,155.759,153.95,-,-0.02%
7/22/05,155.679,154.97,155.771,154.778,-,1.02%
7/21/05,154.107,155.685,155.69,153.377,-,-1.31%
7/20/05,156.146,156.45,157.03,154.982,-,-0.25%
7/19/05,156.541,157.713,158.03,155.793,-,-0.98%
7/18/05,158.098,158.975,159.32,157.2,-,-0.92%
7/15/05,159.56,160.568,160.766,159.333,-,0.15%
7/14/05,159.318,160.788,161.088,158.37,-,-0.47%
7/13/05,160.071,159.347,161.061,159.135,-,0.26%
7/12/05,159.658,158.663,160.173,158.663,-,1.12%
7/11/05,157.893,156.719,157.978,156.719,-,-0.15%
7/8/05,158.137,159.757,160.615,157.98,-,-0.64%
7/7/05,159.159,157.579,159.368,157.541,-,-0.63%
7/6/05,160.175,159.425,160.467,159.366,-,1.09%
7/5/05,158.452,156.125,159.096,156.079,-,2.45%
7/1/05,154.659,153.412,154.837,153.26,-,1.16%
6/30/05,152.885,153.856,154.71,152.297,-,-1.13%
6/29/05,154.633,154.788,155.476,154.341,-,-0.14%
6/28/05,154.843,156.982,157.156,154.352,-,-2.03%
6/27/05,158.053,159.433,159.446,157.627,-,-1.12%
6/24/05,159.839,160.008,160.105,159.075,-,0.48%
6/23/05,159.072,158.57,159.891,158.57,-,0.12%
6/22/05,158.88,159.79,160.584,158.708,-,-0.47%
6/21/05,159.633,159.9,160.952,159.586,-,-1.10%
6/20/05,161.403,161.608,161.608,160.055,-,0.97%
6/17/05,159.852,158.71,159.879,158.658,-,1.52%
6/16/05,157.466,156.707,157.621,156.692,-,0.91%
6/15/05,156.053,155.307,156.612,155.203,-,1.24%
6/14/05,154.137,154.02,154.713,153.964,-,-0.26%
6/13/05,154.534,152.615,154.669,152.603,-,1.41%
6/10/05,152.39,153.47,153.696,152.305,-,-0.85%
6/9/05,153.7,152.501,153.787,152.085,-,0.78%
6/8/05,152.506,154.006,155.269,152.419,-,-1.19%
6/7/05,154.347,155.356,155.766,154.25,-,-0.71%
6/6/05,155.455,156.276,156.855,155.133,-,0.24%
6/3/05,155.081,153.945,155.191,153.709,-,1.24%
6/2/05,153.185,153.251,154.907,153.101,-,-0.41%
6/1/05,153.813,150.815,153.874,150.644,-,2.05%
5/31/05,150.727,150.556,150.836,149.899,-,0.00%
5/27/05,150.723,150.371,150.976,150.344,-,0.24%
5/26/05,150.355,149.682,150.878,149.507,-,0.31%
